"DIM_LOAN_ID","GRADE","SUB_GRADE","TERM","LOAN_STATUS","PURPOSE","VERIFICATION_STATUS"
2104,"F","F4"," 60 months","Charged Off","Debt consolidation","Source Verified"
2105,"F","F4"," 60 months","Charged Off","Debt consolidation","Verified"
2106,"F","F4"," 60 months","Charged Off","credit card","Source Verified"
2107,"F","F4"," 60 months","Charged Off","home improvement","Verified"
2108,"F","F4"," 60 months","Charged Off","house","Source Verified"
2109,"F","F4"," 60 months","Charged Off","other","Not Verified"
2110,"F","F4"," 60 months","Charged Off","other","Verified"
2111,"F","F4"," 60 months","Charged Off","small business","Source Verified"
2112,"F","F4"," 60 months","Charged Off","small business","Verified"
2113,"F","F4"," 60 months","Current","Debt consolidation","Source Verified"
2114,"F","F4"," 60 months","Current","Debt consolidation","Verified"
2115,"F","F4"," 60 months","Current","credit card","Verified"
2116,"F","F4"," 60 months","Current","medical","Verified"
2117,"F","F4"," 60 months","Current","other","Verified"
2118,"F","F4"," 60 months","Current","small business","Source Verified"
2119,"F","F4"," 60 months","Current","wedding","Source Verified"
2120,"F","F4"," 60 months","Fully Paid","Debt consolidation","Not Verified"
2121,"F","F4"," 60 months","Fully Paid","Debt consolidation","Source Verified"
2122,"E","E3"," 60 months","Fully Paid","car","Not Verified"
2123,"E","E3"," 60 months","Fully Paid","car","Source Verified"
2124,"E","E3"," 60 months","Fully Paid","car","Verified"
2125,"E","E3"," 60 months","Fully Paid","credit card","Not Verified"
2126,"E","E3"," 60 months","Fully Paid","credit card","Source Verified"
2127,"E","E3"," 60 months","Fully Paid","credit card","Verified"
2128,"E","E3"," 60 months","Fully Paid","home improvement","Not Verified"
2129,"E","E3"," 60 months","Fully Paid","home improvement","Source Verified"
2130,"E","E3"," 60 months","Fully Paid","home improvement","Verified"
2131,"E","E3"," 60 months","Fully Paid","house","Not Verified"
2132,"E","E3"," 60 months","Fully Paid","house","Source Verified"
2133,"E","E3"," 60 months","Fully Paid","house","Verified"
2134,"E","E3"," 60 months","Fully Paid","major purchase","Not Verified"
2135,"E","E3"," 60 months","Fully Paid","major purchase","Source Verified"
2136,"E","E3"," 60 months","Fully Paid","major purchase","Verified"
2137,"E","E3"," 60 months","Fully Paid","medical","Not Verified"
2138,"E","E3"," 60 months","Fully Paid","medical","Source Verified"
2139,"E","E3"," 60 months","Fully Paid","medical","Verified"
2140,"E","E3"," 60 months","Fully Paid","moving","Not Verified"
2141,"E","E3"," 60 months","Fully Paid","moving","Source Verified"
2142,"E","E3"," 60 months","Fully Paid","other","Not Verified"
2143,"E","E3"," 60 months","Fully Paid","other","Source Verified"
2144,"E","E3"," 60 months","Fully Paid","other","Verified"
2145,"F","F4"," 60 months","Fully Paid","Debt consolidation","Verified"
2146,"F","F4"," 60 months","Fully Paid","credit card","Not Verified"
2147,"F","F4"," 60 months","Fully Paid","credit card","Source Verified"
2148,"F","F4"," 60 months","Fully Paid","credit card","Verified"
2149,"F","F4"," 60 months","Fully Paid","home improvement","Not Verified"
2150,"F","F4"," 60 months","Fully Paid","home improvement","Verified"
2151,"F","F4"," 60 months","Fully Paid","major purchase","Source Verified"
2152,"F","F4"," 60 months","Fully Paid","major purchase","Verified"
2153,"F","F4"," 60 months","Fully Paid","medical","Verified"
2154,"F","F4"," 60 months","Fully Paid","other","Source Verified"
2155,"F","F4"," 60 months","Fully Paid","other","Verified"
2156,"F","F4"," 60 months","Fully Paid","small business","Source Verified"
2157,"F","F4"," 60 months","Fully Paid","small business","Verified"
2158,"F","F4"," 60 months","Fully Paid","wedding","Source Verified"
2159,"F","F4"," 60 months","Fully Paid","wedding","Verified"
2160,"F","F5"," 36 months","Charged Off","Debt consolidation","Not Verified"
2161,"F","F5"," 36 months","Charged Off","Debt consolidation","Source Verified"
2162,"F","F5"," 36 months","Charged Off","Debt consolidation","Verified"
2163,"F","F5"," 36 months","Charged Off","credit card","Verified"
2164,"F","F5"," 36 months","Charged Off","moving","Source Verified"
2165,"F","F5"," 36 months","Charged Off","other","Not Verified"
2166,"F","F5"," 36 months","Charged Off","small business","Not Verified"
2167,"F","F5"," 36 months","Charged Off","small business","Verified"
2168,"F","F5"," 36 months","Fully Paid","Debt consolidation","Not Verified"
2169,"F","F5"," 36 months","Fully Paid","Debt consolidation","Source Verified"
2170,"F","F5"," 36 months","Fully Paid","Debt consolidation","Verified"
2171,"F","F5"," 36 months","Fully Paid","credit card","Source Verified"
2172,"F","F5"," 36 months","Fully Paid","credit card","Verified"
2173,"F","F5"," 36 months","Fully Paid","home improvement","Verified"
2174,"F","F5"," 36 months","Fully Paid","house","Source Verified"
2175,"F","F5"," 36 months","Fully Paid","medical","Verified"
2176,"F","F5"," 36 months","Fully Paid","other","Source Verified"
2177,"F","F5"," 36 months","Fully Paid","other","Verified"
2178,"F","F5"," 36 months","Fully Paid","small business","Not Verified"
2179,"F","F5"," 60 months","Charged Off","Debt consolidation","Not Verified"
2180,"F","F5"," 60 months","Charged Off","Debt consolidation","Source Verified"
2181,"F","F5"," 60 months","Charged Off","Debt consolidation","Verified"
2182,"F","F5"," 60 months","Charged Off","credit card","Not Verified"
2183,"F","F5"," 60 months","Charged Off","credit card","Source Verified"
2184,"F","F5"," 60 months","Charged Off","credit card","Verified"
2185,"F","F5"," 60 months","Charged Off","home improvement","Source Verified"
2186,"F","F5"," 60 months","Charged Off","home improvement","Verified"
2187,"E","E3"," 60 months","Fully Paid","renewable_energy","Verified"
2188,"E","E3"," 60 months","Fully Paid","small business","Not Verified"
2189,"E","E3"," 60 months","Fully Paid","small business","Source Verified"
2190,"E","E3"," 60 months","Fully Paid","small business","Verified"
2191,"E","E3"," 60 months","Fully Paid","vacation","Not Verified"
2192,"E","E3"," 60 months","Fully Paid","wedding","Source Verified"
2193,"E","E3"," 60 months","Fully Paid","wedding","Verified"
2194,"E","E4"," 36 months","Charged Off","Debt consolidation","Not Verified"
2195,"E","E4"," 36 months","Charged Off","Debt consolidation","Verified"
2196,"E","E4"," 36 months","Charged Off","credit card","Not Verified"
2197,"E","E4"," 36 months","Charged Off","educational","Not Verified"
2198,"E","E4"," 36 months","Charged Off","home improvement","Source Verified"
2199,"E","E4"," 36 months","Charged Off","house","Not Verified"
2200,"E","E4"," 36 months","Charged Off","moving","Source Verified"
2201,"E","E4"," 36 months","Charged Off","other","Not Verified"
2202,"E","E4"," 36 months","Charged Off","other","Verified"
2203,"E","E4"," 36 months","Charged Off","small business","Not Verified"
2204,"E","E4"," 36 months","Charged Off","small business","Verified"
2205,"E","E4"," 36 months","Charged Off","wedding","Verified"
2206,"E","E4"," 36 months","Fully Paid","Debt consolidation","Not Verified"
2207,"E","E4"," 36 months","Fully Paid","Debt consolidation","Source Verified"
2208,"E","E4"," 36 months","Fully Paid","Debt consolidation","Verified"
2209,"E","E4"," 36 months","Fully Paid","credit card","Not Verified"
2210,"E","E4"," 36 months","Fully Paid","credit card","Source Verified"
2211,"E","E4"," 36 months","Fully Paid","credit card","Verified"
2212,"E","E4"," 36 months","Fully Paid","home improvement","Not Verified"
2213,"E","E4"," 36 months","Fully Paid","home improvement","Verified"
2214,"E","E4"," 36 months","Fully Paid","house","Verified"
2215,"E","E4"," 36 months","Fully Paid","major purchase","Not Verified"
2216,"E","E4"," 36 months","Fully Paid","major purchase","Source Verified"
2217,"E","E4"," 36 months","Fully Paid","major purchase","Verified"
2218,"E","E4"," 36 months","Fully Paid","moving","Source Verified"
2219,"F","F5"," 60 months","Charged Off","other","Source Verified"
2220,"F","F5"," 60 months","Charged Off","other","Verified"
2221,"F","F5"," 60 months","Charged Off","small business","Source Verified"
2222,"F","F5"," 60 months","Charged Off","small business","Verified"
2223,"F","F5"," 60 months","Current","Debt consolidation","Not Verified"
2224,"F","F5"," 60 months","Current","Debt consolidation","Source Verified"
2225,"F","F5"," 60 months","Current","Debt consolidation","Verified"
2226,"F","F5"," 60 months","Current","small business","Source Verified"
2227,"F","F5"," 60 months","Fully Paid","Debt consolidation","Source Verified"
2228,"F","F5"," 60 months","Fully Paid","Debt consolidation","Verified"
2229,"F","F5"," 60 months","Fully Paid","credit card","Source Verified"
2230,"F","F5"," 60 months","Fully Paid","credit card","Verified"
2231,"F","F5"," 60 months","Fully Paid","home improvement","Source Verified"
2232,"F","F5"," 60 months","Fully Paid","home improvement","Verified"
2233,"F","F5"," 60 months","Fully Paid","house","Verified"
2234,"F","F5"," 60 months","Fully Paid","major purchase","Verified"
2235,"F","F5"," 60 months","Fully Paid","medical","Verified"
2236,"F","F5"," 60 months","Fully Paid","other","Verified"
2237,"F","F5"," 60 months","Fully Paid","small business","Source Verified"
2238,"F","F5"," 60 months","Fully Paid","small business","Verified"
2239,"F","F5"," 60 months","Fully Paid","wedding","Verified"
2240,"G","G1"," 36 months","Charged Off","Debt consolidation","Verified"
2241,"G","G1"," 36 months","Charged Off","small business","Not Verified"
2242,"G","G1"," 36 months","Charged Off","small business","Verified"
2243,"G","G1"," 36 months","Fully Paid","Debt consolidation","Not Verified"
2244,"G","G1"," 36 months","Fully Paid","Debt consolidation","Source Verified"
2245,"G","G1"," 36 months","Fully Paid","Debt consolidation","Verified"
2246,"G","G1"," 36 months","Fully Paid","home improvement","Not Verified"
2247,"G","G1"," 36 months","Fully Paid","house","Source Verified"
2248,"G","G1"," 36 months","Fully Paid","other","Not Verified"
2249,"G","G1"," 36 months","Fully Paid","small business","Not Verified"
2250,"G","G1"," 36 months","Fully Paid","small business","Verified"
2251,"G","G1"," 60 months","Charged Off","Debt consolidation","Source Verified"
2252,"G","G1"," 60 months","Charged Off","Debt consolidation","Verified"
2253,"G","G1"," 60 months","Charged Off","credit card","Not Verified"
2254,"G","G1"," 60 months","Charged Off","home improvement","Not Verified"
2255,"G","G1"," 60 months","Charged Off","medical","Verified"
2256,"G","G1"," 60 months","Charged Off","moving","Source Verified"
2257,"G","G1"," 60 months","Charged Off","other","Source Verified"
2258,"G","G1"," 60 months","Charged Off","small business","Source Verified"
2259,"G","G1"," 60 months","Charged Off","small business","Verified"
2260,"G","G1"," 60 months","Current","Debt consolidation","Verified"
2261,"G","G1"," 60 months","Current","house","Verified"
2262,"G","G1"," 60 months","Current","major purchase","Source Verified"
2263,"G","G1"," 60 months","Current","major purchase","Verified"
2264,"G","G1"," 60 months","Current","other","Verified"
2265,"G","G1"," 60 months","Current","wedding","Source Verified"
2266,"G","G1"," 60 months","Fully Paid","Debt consolidation","Not Verified"
2267,"G","G1"," 60 months","Fully Paid","Debt consolidation","Source Verified"
2268,"E","E4"," 36 months","Fully Paid","moving","Verified"
2269,"E","E4"," 36 months","Fully Paid","other","Not Verified"
2270,"E","E4"," 36 months","Fully Paid","other","Source Verified"
2271,"E","E4"," 36 months","Fully Paid","other","Verified"
2272,"E","E4"," 36 months","Fully Paid","small business","Not Verified"
2273,"E","E4"," 36 months","Fully Paid","small business","Verified"
2274,"E","E4"," 36 months","Fully Paid","wedding","Source Verified"
2275,"E","E4"," 36 months","Fully Paid","wedding","Verified"
2276,"E","E4"," 60 months","Charged Off","Debt consolidation","Not Verified"
2277,"E","E4"," 60 months","Charged Off","Debt consolidation","Source Verified"
2278,"E","E4"," 60 months","Charged Off","Debt consolidation","Verified"
2279,"E","E4"," 60 months","Charged Off","car","Verified"
2280,"E","E4"," 60 months","Charged Off","credit card","Not Verified"
2281,"E","E4"," 60 months","Charged Off","credit card","Source Verified"
2282,"E","E4"," 60 months","Charged Off","credit card","Verified"
2283,"E","E4"," 60 months","Charged Off","educational","Not Verified"
2284,"E","E4"," 60 months","Charged Off","home improvement","Not Verified"
2285,"E","E4"," 60 months","Charged Off","home improvement","Source Verified"
2286,"E","E4"," 60 months","Charged Off","house","Source Verified"
2287,"E","E4"," 60 months","Charged Off","house","Verified"
2288,"E","E4"," 60 months","Charged Off","major purchase","Source Verified"
2289,"E","E4"," 60 months","Charged Off","moving","Verified"
2290,"E","E4"," 60 months","Charged Off","other","Not Verified"
2291,"E","E4"," 60 months","Charged Off","other","Source Verified"
2292,"E","E4"," 60 months","Charged Off","other","Verified"
2293,"E","E4"," 60 months","Charged Off","small business","Source Verified"
2294,"E","E4"," 60 months","Charged Off","small business","Verified"
2295,"G","G1"," 60 months","Fully Paid","Debt consolidation","Verified"
2296,"G","G1"," 60 months","Fully Paid","car","Verified"
2297,"G","G1"," 60 months","Fully Paid","credit card","Source Verified"
2298,"G","G1"," 60 months","Fully Paid","credit card","Verified"
2299,"G","G1"," 60 months","Fully Paid","home improvement","Source Verified"
2300,"G","G1"," 60 months","Fully Paid","home improvement","Verified"
2301,"G","G1"," 60 months","Fully Paid","moving","Source Verified"
2302,"G","G1"," 60 months","Fully Paid","moving","Verified"
2303,"G","G1"," 60 months","Fully Paid","other","Verified"
2304,"G","G1"," 60 months","Fully Paid","small business","Source Verified"
2305,"G","G1"," 60 months","Fully Paid","small business","Verified"
2306,"G","G1"," 60 months","Fully Paid","wedding","Verified"
2307,"G","G2"," 36 months","Charged Off","Debt consolidation","Verified"
2308,"G","G2"," 36 months","Charged Off","small business","Not Verified"
